order_id,customer_id,restaurant_name,food_item,category,order_time,delivery_time,delivery_area,order_status,rating,review,order_value,delivery_partner
OD10510,CUST3414,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-11 20:53:48,52,Koramangala,Delivered,1,Worst service! Delivered extremely late and completely cold.,170,DP_114
OD10511,CUST3152,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-26 14:46:18,43,Malleshwaram,Delivered,4,"Tasty food, standard delivery. Satisfactory.",330,DP_198
OD10512,CUST2745,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-10 20:00:15,44,Malleshwaram,Delivered,3,Packaging could have been better. Average taste.,240,DP_144
OD10513,CUST2739,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-01 20:26:58,75,BTM Layout,Delivered,1,Worst service! Delivered extremely late and completely cold.,340,DP_159
OD10514,CUST3470,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-21 12:03:25,45,Indiranagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",250,DP_185
OD10515,CUST3461,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-07 21:00:52,40,Jayanagar,Delivered,4,"Tasty food, but could be a bit warmer.",210,DP_168
OD10516,CUST3115,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-22 19:49:12,40,Jayanagar,Delivered,4,"Tasty food, but could be a bit warmer.",400,DP_111
OD10517,CUST3066,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-21 19:01:01,46,Jayanagar,Delivered,1,Worst service! Delivered extremely late and completely cold.,210,DP_131
OD10518,CUST3500,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-21 19:07:28,36,Jayanagar,Delivered,2,The item delivered was incorrect and lukewarm.,320,DP_174
OD10519,CUST3192,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-06 20:52:45,48,HSR Layout,Delivered,4,Decent portion size and good taste. Recommended.,750,DP_192
OD10520,CUST3193,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-23 15:05:03,32,BTM Layout,Delivered,4,Decent portion size and good taste. Recommended.,260,DP_117
OD10521,CUST2825,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-15 18:27:28,26,Malleshwaram,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",410,DP_194
OD10522,CUST2938,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-11 18:47:10,37,Marathahalli,Delivered,5,"Extremely satisfied, delivered hot and fresh!",740,DP_116
OD10523,CUST3171,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-08 13:31:01,56,HSR Layout,Delivered,1,Unprofessional delivery partner. Very bad experience.,400,DP_119
OD10524,CUST2442,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-04-28 16:36:19,27,Malleshwaram,Delivered,3,Prompt delivery but taste was average.,300,DP_144
OD10525,CUST2272,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-01 21:20:05,50,BTM Layout,Delivered,1,Missing items in my order and food was cold. Avoid this place!,410,DP_150
OD10526,CUST2569,The Golden Dosa,Idli Vada Combo,South Indian,2026-04-30 19:05:12,43,Indiranagar,Delivered,2,Food was cold when it arrived.,140,DP_173
OD10527,CUST2247,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-04 21:53:56,47,Malleshwaram,Delivered,3,Average food. Nothing special.,520,DP_111
OD10528,CUST3007,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-13 13:16:05,36,Koramangala,Delivered,5,"Amazing food, super fast delivery!",330,DP_113
OD10529,CUST2316,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-07 12:45:03,27,Jayanagar,Delivered,3,Portion size was small for the price.,440,DP_150
OD10530,CUST2770,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-21 18:07:17,22,Indiranagar,Delivered,5,"Amazing food, super fast delivery!",150,DP_141
OD10531,CUST2835,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-14 19:08:19,43,BTM Layout,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",240,DP_158
OD10532,CUST2765,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-14 17:00:52,,Malleshwaram,Cancelled,,Customer cancelled the order,210,DP_180
OD10533,CUST3338,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-05 21:24:22,67,Whitefield,Delivered,2,Taste was disappointing. Packaging was leaked.,380,DP_175
OD10534,CUST3154,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-20 19:17:56,62,BTM Layout,Delivered,1,Awful experience! Delayed by over an hour and no response.,170,DP_127
OD10535,CUST2702,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-11 22:21:01,37,HSR Layout,Delivered,3,The food was decent but arrived a bit cold.,460,DP_183
OD10536,CUST2356,The Salad Bowl,Fresh Fruit Bowl,Healthy & Salads,2026-05-14 08:56:41,27,Koramangala,Delivered,3,Packaging could have been better. Average taste.,410,DP_169
OD10537,CUST3377,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-08 15:53:49,40,Indiranagar,Delivered,4,"Tasty food, but could be a bit warmer.",500,DP_116
OD10538,CUST2041,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-04 13:31:23,33,Indiranagar,Delivered,2,The item delivered was incorrect and lukewarm.,350,DP_136
OD10539,CUST2812,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-03 20:36:43,44,HSR Layout,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,200,DP_109
OD10540,CUST3072,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-19 20:39:16,,Malleshwaram,Cancelled,,Delivery address was outside the delivery radius,740,DP_101
OD10541,CUST3313,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-18 18:31:23,18,Indiranagar,Delivered,4,Decent portion size and good taste. Recommended.,330,DP_193
OD10542,CUST2920,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-15 21:47:14,43,BTM Layout,Delivered,4,"Tasty food, standard delivery. Satisfactory.",280,DP_110
OD10543,CUST2199,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-17 22:53:16,70,Whitefield,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",400,DP_114
OD10544,CUST2485,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-15 11:03:58,29,Indiranagar,Delivered,5,Best meal ever. Highly recommended!,130,DP_149
OD10545,CUST2113,Bella Italia,Garlic Bread with Cheese,Italian,2026-04-28 19:18:54,48,BTM Layout,Delivered,3,Prompt delivery but taste was average.,170,DP_152
OD10546,CUST3352,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-25 19:06:21,40,Indiranagar,Delivered,5,"Amazing food, super fast delivery!",360,DP_159
OD10547,CUST3219,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-01 19:16:22,65,BTM Layout,Delivered,2,Food was cold when it arrived.,140,DP_162
OD10548,CUST2124,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-25 19:09:09,41,Malleshwaram,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",320,DP_140
OD10549,CUST3202,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-03 22:40:58,62,Whitefield,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",350,DP_109
OD10550,CUST3419,Burger Bistro,Loaded Nachos,Fast Food,2026-05-10 14:06:29,32,Indiranagar,Delivered,4,"Tasty food, but could be a bit warmer.",260,DP_164
OD10551,CUST2490,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-02 21:00:23,36,Indiranagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",250,DP_110
OD10552,CUST3200,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-02 12:16:46,46,HSR Layout,Delivered,3,Portion size was small for the price.,750,DP_144
OD10553,CUST2208,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-03 13:15:23,45,Marathahalli,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,340,DP_185
OD10554,CUST2389,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-05-10 22:15:58,56,Indiranagar,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,200,DP_198
OD10555,CUST2672,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-24 18:37:56,35,Malleshwaram,Delivered,4,Decent portion size and good taste. Recommended.,260,DP_127
OD10556,CUST2133,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-11 12:45:23,37,Malleshwaram,Delivered,4,Decent portion size and good taste. Recommended.,400,DP_192
OD10557,CUST3331,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-04 15:19:27,31,BTM Layout,Delivered,4,Decent portion size and good taste. Recommended.,350,DP_174
OD10558,CUST2174,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-04-28 17:39:21,25,BTM Layout,Delivered,4,Satisfied with the delivery speed and quality.,370,DP_158
OD10559,CUST2650,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-17 08:57:05,30,Jayanagar,Delivered,3,Average food. Nothing special.,470,DP_165
OD10560,CUST2243,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-18 14:19:47,53,Jayanagar,Delivered,2,The item delivered was incorrect and lukewarm.,180,DP_125
OD10561,CUST3113,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-22 23:25:52,35,Indiranagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",420,DP_161
OD10562,CUST2430,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-11 14:05:20,57,Whitefield,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",200,DP_155
OD10563,CUST2062,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-20 01:51:42,23,Marathahalli,Delivered,5,Best meal ever. Highly recommended!,240,DP_144
OD10564,CUST3415,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-04-28 21:09:21,41,BTM Layout,Delivered,3,Packaging could have been better. Average taste.,190,DP_149
OD10565,CUST2223,Burger Bistro,Loaded Nachos,Fast Food,2026-04-30 20:11:02,32,Malleshwaram,Delivered,2,Delivery took almost an hour. Unhappy.,700,DP_104
OD10566,CUST2422,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-08 18:10:20,24,BTM Layout,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",250,DP_151
OD10567,CUST2141,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-23 20:30:10,45,Jayanagar,Delivered,4,"Tasty food, but could be a bit warmer.",350,DP_176
OD10568,CUST2913,The Golden Dosa,Onion Uttapam,South Indian,2026-05-26 19:31:29,28,Malleshwaram,Delivered,3,Packaging could have been better. Average taste.,160,DP_174
OD10569,CUST2711,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-02 21:46:27,43,Malleshwaram,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,450,DP_150
OD10570,CUST2324,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-20 21:58:31,64,BTM Layout,Delivered,2,Food was cold when it arrived.,170,DP_198
OD10571,CUST3034,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-04-28 17:04:40,25,Malleshwaram,Delivered,3,Packaging could have been better. Average taste.,230,DP_149
OD10572,CUST2078,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-20 17:29:04,27,Koramangala,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",310,DP_171
OD10573,CUST2965,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-02 13:34:47,35,BTM Layout,Delivered,4,"Tasty food, but could be a bit warmer.",380,DP_122
OD10574,CUST3464,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-22 18:42:45,36,Koramangala,Delivered,4,Good taste and neat packaging.,330,DP_150
OD10575,CUST2773,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-04-27 16:00:21,35,Whitefield,Delivered,2,Food was cold when it arrived.,320,DP_188
OD10576,CUST3361,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-07 19:12:39,54,Whitefield,Delivered,3,Portion size was small for the price.,470,DP_170
OD10577,CUST2663,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-03 17:04:42,30,Jayanagar,Delivered,3,Packaging could have been better. Average taste.,370,DP_184
OD10578,CUST2618,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-22 23:54:36,46,HSR Layout,Delivered,2,The item delivered was incorrect and lukewarm.,560,DP_133
OD10579,CUST3421,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-18 18:21:01,,Malleshwaram,Cancelled,,Item out of stock at restaurant,320,DP_149
OD10580,CUST3312,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-05-16 20:07:19,56,Whitefield,Delivered,1,Unprofessional delivery partner. Very bad experience.,180,DP_195
OD10581,CUST2414,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-20 19:28:47,46,Marathahalli,Delivered,2,Taste was disappointing. Packaging was leaked.,280,DP_118
OD10582,CUST2850,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-03 19:58:58,70,Whitefield,Delivered,2,The item delivered was incorrect and lukewarm.,420,DP_188
OD10583,CUST2013,The Golden Dosa,Onion Uttapam,South Indian,2026-05-01 22:08:05,46,HSR Layout,Delivered,3,Packaging could have been better. Average taste.,160,DP_176
OD10584,CUST2638,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-06 13:28:40,60,Whitefield,Delivered,1,Missing items in my order and food was cold. Avoid this place!,480,DP_135
OD10585,CUST2774,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-23 22:30:01,55,BTM Layout,Delivered,3,The food was decent but arrived a bit cold.,310,DP_155
OD10586,CUST2360,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-14 19:04:21,38,HSR Layout,Delivered,5,"Amazing food, super fast delivery!",470,DP_192
OD10587,CUST3026,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-20 14:31:19,26,Koramangala,Delivered,4,"Tasty food, but could be a bit warmer.",240,DP_153
OD10588,CUST2894,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-08 20:41:24,49,BTM Layout,Delivered,2,The item delivered was incorrect and lukewarm.,360,DP_195
OD10589,CUST3448,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-01 13:38:37,35,HSR Layout,Delivered,4,Good taste and neat packaging.,370,DP_102
OD10590,CUST3062,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-06 18:34:42,27,BTM Layout,Delivered,4,"Tasty food, standard delivery. Satisfactory.",330,DP_176
OD10591,CUST2183,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-05 20:59:47,58,BTM Layout,Delivered,1,Worst service! Delivered extremely late and completely cold.,150,DP_190
OD10592,CUST2199,The Golden Dosa,Onion Uttapam,South Indian,2026-05-02 12:11:45,37,HSR Layout,Delivered,3,"Food was okay, but delivery took some time.",170,DP_126
OD10593,CUST2412,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-25 21:28:40,33,Koramangala,Delivered,4,Overall great experience. Prompt service.,670,DP_182
OD10594,CUST2132,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-21 10:03:17,29,Indiranagar,Delivered,5,Outstanding quality! Will definitely order again.,290,DP_186
OD10595,CUST3070,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-12 20:38:27,80,Marathahalli,Delivered,1,Unprofessional delivery partner. Very bad experience.,420,DP_148
OD10596,CUST3363,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-22 10:29:55,37,BTM Layout,Delivered,5,"Delivered way before time, packaging was excellent!",270,DP_193
OD10597,CUST2573,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-18 12:40:52,55,Marathahalli,Delivered,1,Awful experience! Delayed by over an hour and no response.,280,DP_103
OD10598,CUST2667,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-22 08:27:59,37,Malleshwaram,Delivered,5,Outstanding quality! Will definitely order again.,200,DP_185
OD10599,CUST3459,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-22 09:53:43,26,Malleshwaram,Delivered,4,"Tasty food, but could be a bit warmer.",740,DP_122
OD10600,CUST2434,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-26 14:24:49,36,Jayanagar,Delivered,2,The item delivered was incorrect and lukewarm.,350,DP_129
OD10601,CUST2253,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-19 14:14:59,48,Koramangala,Delivered,2,The item delivered was incorrect and lukewarm.,410,DP_183
OD10602,CUST2782,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-06 09:05:21,22,Whitefield,Delivered,5,"Extremely satisfied, delivered hot and fresh!",410,DP_196
OD10603,CUST2779,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-10 13:23:51,42,HSR Layout,Delivered,2,"Not worth the price, portion was very small.",340,DP_167
OD10604,CUST2648,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-01 19:09:47,40,Indiranagar,Delivered,3,Prompt delivery but taste was average.,610,DP_177
OD10605,CUST2980,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-22 14:52:45,71,Whitefield,Delivered,1,Missing items in my order and food was cold. Avoid this place!,330,DP_194
OD10606,CUST3490,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-14 15:27:43,,Malleshwaram,Cancelled,,Delivery address was outside the delivery radius,900,DP_145
OD10607,CUST2801,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-03 20:35:25,53,Koramangala,Delivered,2,"Not worth the price, portion was very small.",150,DP_117
OD10608,CUST3341,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-01 12:51:47,64,Whitefield,Delivered,1,Awful experience! Delayed by over an hour and no response.,410,DP_195
OD10609,CUST2303,The Salad Bowl,Greek Salad,Healthy & Salads,2026-04-30 14:30:11,36,Indiranagar,Delivered,2,The item delivered was incorrect and lukewarm.,260,DP_116
OD10610,CUST3480,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-06 20:11:41,55,BTM Layout,Delivered,2,The item delivered was incorrect and lukewarm.,350,DP_200
OD10611,CUST2783,Bella Italia,Farmhouse Veg Pizza,Italian,2026-04-30 18:42:58,33,Whitefield,Delivered,4,Overall great experience. Prompt service.,440,DP_103
OD10612,CUST3421,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-19 16:36:08,,Koramangala,Cancelled,,Restaurant could not prepare food in time,160,DP_142
OD10613,CUST3462,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-23 19:51:33,53,Malleshwaram,Delivered,3,The food was decent but arrived a bit cold.,180,DP_109
OD10614,CUST2241,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-22 13:02:08,53,Whitefield,Delivered,4,Good taste and neat packaging.,380,DP_184
OD10615,CUST3037,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-18 00:19:02,21,Jayanagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",960,DP_185
OD10616,CUST2641,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-18 21:15:02,61,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,200,DP_119
OD10617,CUST3212,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-05 13:41:57,43,HSR Layout,Delivered,2,The item delivered was incorrect and lukewarm.,230,DP_152
OD10618,CUST2294,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-19 19:45:23,,HSR Layout,Cancelled,,Delivery partner could not be assigned due to heavy rain,200,DP_154
OD10619,CUST2648,The Salad Bowl,Greek Salad,Healthy & Salads,2026-04-30 18:43:35,23,BTM Layout,Delivered,5,"Extremely satisfied, delivered hot and fresh!",260,DP_109
OD10620,CUST2560,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-04 14:06:50,38,Koramangala,Delivered,3,Average food. Nothing special.,470,DP_123
OD10621,CUST3084,Burger Bistro,Loaded Nachos,Fast Food,2026-05-25 07:20:48,28,BTM Layout,Delivered,4,Decent portion size and good taste. Recommended.,480,DP_124
OD10622,CUST3130,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-18 18:09:42,22,HSR Layout,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",210,DP_119
